,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
16600,-120.69,144900.0,889.0,14.0,3487.0,0,796.0,2352.0,16.303,35.65
16601,-120.69,114000.0,546.0,38.0,2564.0,0,481.0,1301.0,20.076,35.64
16602,-120.69,140000.0,652.0,43.0,3044.0,0,608.0,1456.0,24.566999999999997,35.62
16603,-120.69,161700.0,713.0,35.0,3451.0,0,653.0,1550.0,29.166999999999998,35.62
16604,-120.72,195200.0,644.0,31.0,3476.0,0,567.0,1476.0,33.472,35.63
16605,-120.67,256700.0,410.0,8.0,2690.0,0,381.0,1085.0,42.841,35.63
16606,-120.67,168100.0,2441.0,6.0,12779.0,0,2157.0,6085.0,38.661,35.62
16607,-120.63,113500.0,1184.0,9.0,5782.0,0,1130.0,3026.0,26.528000000000002,35.59
16608,-120.64,158200.0,673.0,9.0,3466.0,0,619.0,2356.0,29.926,35.65
16609,-120.47,162700.0,785.0,9.0,4267.0,0,691.0,2065.0,37.303000000000004,35.74
16610,-120.29,142100.0,871.0,15.0,4760.0,0,734.0,2459.0,2.8110000000000004,35.56
16611,-120.6,206900.0,764.0,13.0,4461.0,0,640.0,1795.0,4.475,35.6
16612,-121.11,264600.0,1222.0,9.0,6044.0,4,972.0,2239.0,3.24,35.52
16613,-121.14,271200.0,1070.0,13.0,5383.0,4,796.0,1880.0,38.019,35.55
16614,-121.12,320800.0,798.0,16.0,4109.0,4,626.0,1298.0,34.799,35.58
16615,-120.92,278800.0,354.0,23.0,2059.0,4,278.0,636.0,36.908,35.4
16616,-120.85,184200.0,909.0,27.0,3493.0,4,666.0,1481.0,23.075,35.38
16617,-120.86,188300.0,355.0,23.0,1664.0,4,279.0,629.0,27.344,35.39
16618,-120.86,186200.0,641.0,21.0,2787.0,4,501.0,1106.0,27.043000000000003,35.4
16619,-120.87,278100.0,444.0,16.0,2168.0,4,374.0,782.0,30.186999999999998,35.41
16620,-120.94,279400.0,686.0,18.0,3418.0,4,453.0,970.0,37.738,35.42
16621,-120.95,283600.0,1410.0,30.0,6346.0,4,887.0,1769.0,26.864,35.44
16622,-120.85,226900.0,195.0,21.0,1033.0,4,187.0,588.0,28.173000000000002,35.37
16623,-120.83,266800.0,886.0,28.0,4323.0,4,705.0,1650.0,27.266,35.36
16624,-120.84,221100.0,711.0,27.0,2863.0,4,533.0,930.0,26.205,35.35
16625,-120.84,200000.0,714.0,34.0,3279.0,4,646.0,1397.0,25.552,35.37
16626,-120.89,227300.0,588.0,29.0,2046.0,4,410.0,846.0,1.65,35.37
16627,-120.84,207800.0,670.0,15.0,3276.0,4,613.0,1520.0,36.412,35.33
16628,-120.83,192700.0,787.0,14.0,4155.0,4,755.0,2112.0,44.766000000000005,35.33
16629,-120.82,215800.0,683.0,12.0,3522.0,4,662.0,1780.0,33.958,35.32
16630,-120.83,183200.0,701.0,11.0,3252.0,4,660.0,1814.0,32.226,35.32
16631,-120.84,189600.0,538.0,15.0,2419.0,4,522.0,1279.0,34.762,35.32
16632,-120.9,266300.0,287.0,16.0,1576.0,4,262.0,595.0,3.588,35.33
16633,-120.84,183900.0,802.0,17.0,4197.0,4,732.0,1656.0,3.5260000000000002,35.32
16634,-120.84,196100.0,603.0,23.0,3100.0,4,609.0,1515.0,28.493000000000002,35.31
16635,-120.84,317700.0,327.0,15.0,2062.0,4,316.0,781.0,49.358999999999995,35.3
16636,-120.82,293900.0,699.0,16.0,3924.0,4,638.0,1325.0,25.171999999999997,35.31
16637,-120.8,330000.0,393.0,20.0,2200.0,4,365.0,996.0,3.5869999999999997,35.33
16638,-121.1,204500.0,704.0,20.0,3389.0,4,520.0,1309.0,32.111999999999995,35.6
16639,-120.65,249600.0,315.0,36.0,1940.0,4,298.0,850.0,31.818,35.29
16640,-120.66,253600.0,487.0,23.0,1932.0,4,472.0,1380.0,19.647000000000002,35.29
16641,-120.66,195000.0,629.0,16.0,2272.0,4,649.0,1689.0,17.031,35.29
16642,-120.67,500001.0,715.0,19.0,1540.0,4,635.0,1799.0,0.7025,35.3
16643,-120.65,300000.0,212.0,20.0,626.0,4,261.0,3574.0,10.298,35.32
16644,-120.62,328800.0,592.0,28.0,3952.0,4,571.0,1469.0,63.144,35.28
16645,-120.65,222900.0,481.0,29.0,1785.0,4,472.0,1344.0,14.492,35.29
16646,-120.65,165900.0,240.0,32.0,896.0,4,231.0,548.0,25.455,35.28
16647,-120.65,258900.0,341.0,27.0,2034.0,4,316.0,768.0,42.411,35.27
16648,-120.65,225900.0,538.0,15.0,2365.0,4,490.0,1446.0,25.129,35.27
16649,-120.64,221500.0,716.0,21.0,3298.0,4,687.0,1862.0,21.506999999999998,35.26
16650,-120.63,251300.0,253.0,23.0,1630.0,4,263.0,704.0,5.156000000000001,35.27
16651,-120.66,233300.0,652.0,39.0,2163.0,4,599.0,1153.0,2.084,35.29
16652,-120.66,209600.0,844.0,31.0,2773.0,4,794.0,1358.0,14.036,35.28
16653,-120.66,206300.0,502.0,46.0,2054.0,4,494.0,1170.0,21.785999999999998,35.28
16654,-120.65,227100.0,642.0,52.0,2254.0,4,590.0,1237.0,26.208000000000002,35.27
16655,-120.66,192600.0,544.0,46.0,2217.0,4,527.0,1107.0,28.009,35.27
16656,-120.66,174200.0,455.0,33.0,1664.0,4,461.0,1077.0,16.875,35.27
16657,-120.66,208200.0,589.0,17.0,2719.0,4,570.0,1386.0,37.336999999999996,35.27
16658,-120.66,226200.0,1319.0,15.0,5540.0,4,1165.0,2383.0,22.656,35.26
16659,-120.67,231700.0,986.0,32.0,4202.0,4,956.0,2309.0,22.165,35.3
16660,-120.7,337000.0,521.0,24.0,3504.0,4,506.0,1490.0,46.718999999999994,35.31
16661,-120.68,225000.0,293.0,37.0,1354.0,4,290.0,753.0,3.25,35.29
16662,-120.69,247000.0,886.0,26.0,4225.0,4,704.0,1795.0,22.846999999999998,35.28
16663,-120.67,219300.0,411.0,44.0,2236.0,4,437.0,1036.0,30.833000000000002,35.29
16664,-120.69,221800.0,231.0,20.0,1248.0,4,225.0,722.0,4.625,35.26
16665,-120.7,239900.0,682.0,14.0,3768.0,4,664.0,1884.0,46.071000000000005,35.28
16666,-120.71,331600.0,421.0,9.0,2568.0,4,398.0,1149.0,54.287,35.27
16667,-120.68,208000.0,315.0,26.0,1704.0,4,310.0,918.0,32.464,35.26
16668,-120.69,262500.0,899.0,15.0,4210.0,4,867.0,1933.0,2.7939999999999996,35.25
16669,-120.7,350000.0,17.0,46.0,118.0,4,13.0,6532.0,42.638999999999996,35.32
16670,-120.52,253300.0,804.0,5.0,4413.0,0,725.0,2003.0,50.266999999999996,35.24
16671,-120.68,233700.0,897.0,16.0,4208.0,4,806.0,1634.0,22.868000000000002,35.25
16672,-120.69,42500.0,30.0,16.0,164.0,4,32.0,542.0,16.563,35.34
16673,-120.81,336200.0,802.0,14.0,3414.0,4,632.0,1236.0,37.635,35.19
16674,-120.66,380000.0,713.0,13.0,5138.0,4,645.0,1838.0,59.676,35.2
16675,-120.7,357800.0,1097.0,17.0,5805.0,4,932.0,1919.0,35.352,35.14
16676,-120.68,245900.0,617.0,34.0,3100.0,4,542.0,1155.0,30.938000000000002,35.14
16677,-120.66,236100.0,751.0,41.0,2666.0,0,507.0,940.0,19.653,35.13
16678,-120.63,55000.0,704.0,16.0,2680.0,0,619.0,975.0,17.878,35.13
16679,-120.64,275000.0,1442.0,7.0,7922.0,0,1197.0,2863.0,4.849,35.15
16680,-120.59,295500.0,1054.0,8.0,6638.0,0,966.0,2710.0,46.776,35.13
16681,-120.56,267600.0,924.0,15.0,5818.0,0,845.0,2324.0,44.033,35.13
16682,-120.57,195200.0,333.0,39.0,1656.0,0,317.0,866.0,28.824,35.12
16683,-120.57,156800.0,556.0,18.0,2920.0,0,552.0,1068.0,35.242,35.11
16684,-120.59,205400.0,726.0,25.0,3642.0,0,673.0,1729.0,3.155,35.11
16685,-120.6,217700.0,644.0,22.0,3342.0,0,593.0,1342.0,34.509,35.12
16686,-120.61,163800.0,354.0,16.0,1671.0,0,340.0,935.0,25.791999999999998,35.12
16687,-120.59,179700.0,677.0,27.0,3055.0,0,610.0,1407.0,21.701999999999998,35.12
16688,-120.6,153000.0,524.0,17.0,2495.0,0,501.0,1292.0,22.625,35.11
16689,-120.59,197800.0,571.0,20.0,3098.0,0,611.0,1449.0,35.744,35.11
16690,-120.61,165400.0,345.0,31.0,1486.0,0,322.0,823.0,26.974,35.12
16691,-120.61,190400.0,721.0,16.0,3431.0,0,701.0,1777.0,27.301,35.13
16692,-120.61,162000.0,793.0,12.0,3430.0,0,720.0,1840.0,29.820999999999998,35.12
16693,-120.61,158500.0,831.0,11.0,3733.0,0,739.0,1839.0,33.062,35.11
16694,-120.65,178100.0,662.0,19.0,2949.0,0,548.0,1425.0,29.615,35.12
16695,-120.62,209900.0,803.0,26.0,3971.0,0,723.0,1792.0,27.128,35.13
16696,-120.62,155800.0,544.0,18.0,2241.0,0,509.0,1521.0,20.292,35.11
16697,-120.62,160000.0,294.0,22.0,1240.0,0,288.0,768.0,2.655,35.12
16698,-120.66,268300.0,392.0,19.0,1583.0,0,269.0,704.0,21.041999999999998,35.1
16699,-120.61,142100.0,691.0,14.0,2919.0,0,577.0,1896.0,24.003,35.1
16700,-120.61,143600.0,637.0,17.0,2799.0,0,592.0,2015.0,30.535999999999998,35.1
16701,-120.6,178200.0,686.0,16.0,3290.0,0,655.0,1497.0,26.875,35.1
16702,-120.58,106300.0,119.0,37.0,523.0,0,95.0,374.0,14.725999999999999,35.0
16703,-120.61,273100.0,421.0,13.0,2364.0,0,380.0,1257.0,46.167,35.06
16704,-120.56,280200.0,1216.0,14.0,6788.0,0,1036.0,2866.0,33.603,35.07
16705,-120.52,329700.0,234.0,11.0,1317.0,0,243.0,655.0,43.611000000000004,35.06
16706,-120.3,270800.0,479.0,16.0,2819.0,0,365.0,1068.0,45.461000000000006,35.1
16707,-120.43,315000.0,163.0,16.0,947.0,0,137.0,477.0,3.8510000000000004,35.17
16708,-120.57,346100.0,917.0,16.0,5209.0,0,809.0,2284.0,40.403,35.18
16709,-120.48,152600.0,468.0,24.0,2314.0,0,463.0,1549.0,28.203000000000003,35.05
16710,-120.47,144800.0,279.0,29.0,1315.0,0,249.0,926.0,29.375,35.04
16711,-120.5,277300.0,1756.0,10.0,10463.0,0,1715.0,4660.0,35.681999999999995,35.03
16712,-120.48,204800.0,477.0,17.0,2721.0,0,492.0,1672.0,29.798000000000002,35.02
16713,-120.69,181400.0,571.0,26.0,2758.0,0,522.0,1291.0,2.925,35.52
16714,-120.68,209100.0,298.0,17.0,1701.0,0,293.0,941.0,43.218,35.51
16715,-120.68,173800.0,673.0,19.0,3369.0,0,646.0,1834.0,37.672,35.5
16716,-120.67,175000.0,546.0,15.0,2752.0,0,545.0,1422.0,32.813,35.5
16717,-120.66,163900.0,364.0,19.0,1861.0,0,363.0,1040.0,33.125,35.5
16718,-120.66,171300.0,945.0,17.0,4422.0,0,885.0,2307.0,28.285,35.49
16719,-120.65,166900.0,471.0,19.0,2310.0,0,441.0,1341.0,3.225,35.48
16720,-120.64,146400.0,1406.0,6.0,5876.0,0,1304.0,2877.0,25.436999999999998,35.46
16721,-120.69,222400.0,450.0,16.0,2666.0,0,429.0,1203.0,41.375,35.49
16722,-120.68,205800.0,525.0,15.0,2608.0,0,502.0,1351.0,27.798000000000002,35.48
16723,-120.67,176100.0,443.0,18.0,2339.0,0,416.0,1097.0,33.438,35.48
16724,-120.66,184800.0,449.0,18.0,2474.0,0,431.0,1269.0,39.063,35.47
16725,-120.66,225600.0,609.0,17.0,3748.0,0,612.0,1860.0,45.178999999999995,35.46
16726,-120.7,172100.0,761.0,10.0,3979.0,0,671.0,1834.0,3.5,35.55
16727,-120.76,250600.0,1666.0,7.0,9613.0,0,1653.0,4487.0,36.667,35.52
16728,-120.71,292900.0,453.0,12.0,3098.0,0,434.0,1433.0,52.508,35.5
16729,-120.56,267500.0,731.0,12.0,4161.0,0,615.0,1609.0,50.946999999999996,35.48
16730,-119.93,69800.0,342.0,29.0,1649.0,1,264.0,671.0,30.601999999999997,35.2
16731,-120.49,158600.0,608.0,17.0,3043.0,0,545.0,1457.0,31.641,35.35
16732,-120.65,261600.0,1111.0,15.0,6725.0,0,1029.0,3139.0,41.875,35.41
16733,-120.64,117200.0,121.0,8.0,416.0,0,97.0,936.0,21.154,35.47
16734,-122.4,253400.0,815.0,36.0,3595.0,3,755.0,1649.0,33.816,37.68
16735,-122.4,272200.0,486.0,41.0,2267.0,3,459.0,1045.0,41.146,37.68
16736,-122.32,315200.0,122.0,48.0,592.0,3,143.0,340.0,5.966,37.69
16737,-122.41,214200.0,400.0,23.0,1817.0,3,382.0,1376.0,24.113000000000003,37.7
16738,-122.42,215300.0,489.0,44.0,2080.0,3,478.0,1781.0,36.827,37.71
16739,-122.43,290400.0,857.0,24.0,4299.0,3,788.0,2249.0,46.098,37.71
16740,-122.43,281700.0,354.0,19.0,1733.0,3,348.0,959.0,47.708,37.7
16741,-122.44,258100.0,664.0,6.0,3523.0,4,608.0,1705.0,49.318000000000005,37.7
16742,-122.45,230100.0,499.0,46.0,2193.0,4,489.0,1814.0,40.125,37.7
16743,-122.45,233700.0,283.0,50.0,1441.0,4,286.0,1159.0,45.417,37.71
16744,-122.45,251500.0,442.0,49.0,2244.0,4,423.0,1948.0,47.638999999999996,37.71
16745,-122.45,267000.0,1336.0,16.0,6457.0,4,1231.0,4375.0,51.788000000000004,37.7
16746,-122.46,238600.0,275.0,37.0,1028.0,4,261.0,904.0,35.035,37.7
16747,-122.46,266700.0,385.0,35.0,1983.0,4,414.0,1577.0,40.833,37.69
16748,-122.46,243200.0,738.0,37.0,3029.0,4,700.0,2436.0,33.214,37.7
16749,-122.47,238600.0,693.0,45.0,3290.0,4,666.0,2466.0,36.588,37.7
16750,-122.46,214300.0,102.0,44.0,364.0,4,98.0,339.0,2.483,37.71
16751,-122.46,239900.0,394.0,45.0,1799.0,4,389.0,1436.0,3.65,37.71
16752,-122.46,235900.0,216.0,42.0,876.0,4,203.0,713.0,3.84,37.7
16753,-122.47,236500.0,423.0,44.0,2034.0,4,373.0,1491.0,45.341,37.7
16754,-122.47,224400.0,251.0,37.0,1046.0,4,239.0,822.0,3.5,37.71
16755,-122.46,232100.0,482.0,39.0,2076.0,4,445.0,1738.0,31.958000000000002,37.71
16756,-122.48,307000.0,1398.0,33.0,4167.0,4,1314.0,2923.0,3.049,37.7
16757,-122.48,297900.0,538.0,33.0,4492.0,4,1537.0,3477.0,30.546,37.7
16758,-122.48,314200.0,632.0,39.0,3615.0,4,615.0,1571.0,51.148999999999994,37.71
16759,-122.48,417600.0,150.0,29.0,1048.0,4,152.0,455.0,61.278,37.71
16760,-122.54,292500.0,732.0,36.0,3988.0,4,708.0,1793.0,42.472,37.7
16761,-122.49,266400.0,903.0,35.0,5275.0,4,842.0,2892.0,46.771,37.67
16762,-122.49,238000.0,461.0,35.0,2405.0,4,471.0,1583.0,50.659,37.68
16763,-122.49,260300.0,675.0,29.0,3795.0,4,696.0,2494.0,52.848,37.67
16764,-122.49,287700.0,340.0,36.0,1946.0,4,313.0,828.0,52.81100000000001,37.7
16765,-122.49,275600.0,258.0,36.0,1344.0,4,265.0,782.0,4.5,37.69
16766,-122.48,264300.0,512.0,33.0,2347.0,4,481.0,1259.0,34.492,37.69
16767,-122.49,277000.0,456.0,35.0,2644.0,4,430.0,1465.0,49.375,37.69
16768,-122.49,272800.0,443.0,35.0,2576.0,4,433.0,1273.0,47.391000000000005,37.69
16769,-122.47,281300.0,126.0,47.0,737.0,4,136.0,370.0,3.775,37.7
16770,-122.47,239100.0,720.0,27.0,2447.0,4,657.0,2104.0,3.449,37.69
16771,-122.47,258800.0,213.0,30.0,837.0,4,199.0,606.0,4.875,37.69
16772,-122.48,252400.0,512.0,42.0,2993.0,4,546.0,1594.0,44.821000000000005,37.69
16773,-122.48,257500.0,455.0,43.0,2661.0,4,456.0,1384.0,42.42100000000001,37.69
16774,-122.46,277700.0,1125.0,26.0,4302.0,4,1100.0,3320.0,34.375,37.69
16775,-122.46,229400.0,769.0,23.0,2812.0,4,681.0,1983.0,29.413,37.68
16776,-122.47,256100.0,421.0,35.0,1720.0,4,425.0,1452.0,35.909,37.69
16777,-122.47,304500.0,357.0,34.0,1954.0,4,367.0,1130.0,46.446999999999996,37.69
16778,-122.47,306700.0,777.0,31.0,4077.0,4,738.0,2544.0,45.336999999999996,37.68
16779,-122.48,268700.0,653.0,31.0,3506.0,4,645.0,2296.0,55.647,37.68
16780,-122.48,303700.0,728.0,15.0,2897.0,4,720.0,2340.0,33.906,37.67
16781,-122.48,294500.0,433.0,31.0,2609.0,4,464.0,1746.0,51.053999999999995,37.67
16782,-122.49,270800.0,676.0,34.0,3718.0,4,632.0,2510.0,53.31100000000001,37.68
16783,-122.48,319700.0,1059.0,14.0,3395.0,4,945.0,2258.0,2.964,37.67
16784,-122.45,87500.0,501.0,17.0,2359.0,4,504.0,884.0,30.625,37.69
16785,-122.45,238600.0,98.0,35.0,491.0,4,97.0,274.0,44.286,37.67
16786,-122.47,304300.0,992.0,20.0,5689.0,4,1002.0,3752.0,55.845,37.67
16787,-122.47,297900.0,806.0,18.0,4172.0,4,790.0,3226.0,57.535,37.66
16788,-122.46,146500.0,1101.0,16.0,3372.0,4,1021.0,2049.0,41.303000000000004,37.67
16789,-122.46,284700.0,1284.0,15.0,6082.0,4,1198.0,3861.0,54.221000000000004,37.66
16790,-122.46,322900.0,502.0,21.0,2751.0,4,491.0,2027.0,52.573,37.65
16791,-122.45,246400.0,326.0,36.0,1664.0,4,322.0,963.0,47.813,37.67
16792,-122.45,263300.0,509.0,35.0,2738.0,4,493.0,1545.0,53.446000000000005,37.66
16793,-122.46,260900.0,451.0,36.0,2535.0,4,436.0,1390.0,53.398,37.66
16794,-122.45,280700.0,926.0,36.0,5456.0,4,916.0,2761.0,47.755,37.66
16795,-122.44,276200.0,1008.0,38.0,5277.0,4,997.0,2695.0,39.722,37.65
16796,-122.43,278400.0,786.0,29.0,3541.0,4,770.0,2259.0,43.038999999999994,37.66
16797,-122.44,252600.0,1510.0,21.0,5108.0,4,1405.0,3288.0,31.927,37.66
16798,-122.44,265600.0,276.0,36.0,1447.0,4,275.0,799.0,47.638999999999996,37.66
16799,-122.44,268400.0,365.0,35.0,1814.0,4,384.0,1025.0,4.425,37.67
16800,-122.42,226300.0,429.0,42.0,2274.0,4,397.0,1255.0,51.205,37.67
16801,-122.41,250700.0,446.0,37.0,2155.0,4,428.0,1255.0,38.438,37.66
16802,-122.42,302600.0,414.0,41.0,2189.0,4,409.0,1063.0,47.361000000000004,37.66
16803,-122.42,273500.0,672.0,28.0,3520.0,4,602.0,1746.0,49.236000000000004,37.66
16804,-122.42,327600.0,121.0,36.0,725.0,4,140.0,335.0,4.125,37.66
16805,-122.41,246700.0,356.0,32.0,1385.0,4,353.0,1096.0,4.475,37.66
16806,-122.41,242500.0,318.0,34.0,1075.0,4,294.0,906.0,30.052,37.66
16807,-122.41,218800.0,308.0,40.0,1294.0,4,301.0,1177.0,36.667,37.66
16808,-122.41,237500.0,188.0,37.0,694.0,4,225.0,658.0,46.103,37.66
16809,-122.41,233300.0,195.0,44.0,431.0,4,212.0,682.0,32.833,37.66
16810,-122.41,232400.0,868.0,32.0,3436.0,4,817.0,2583.0,35.039,37.65
16811,-122.42,244000.0,932.0,26.0,3253.0,4,855.0,2246.0,26.631,37.66
16812,-122.43,281500.0,387.0,43.0,1769.0,4,377.0,1102.0,45.493,37.66
16813,-122.42,239800.0,894.0,39.0,4402.0,4,887.0,2941.0,38.565,37.65
16814,-122.43,301000.0,1812.0,34.0,8400.0,4,1717.0,4101.0,41.033,37.64
16815,-122.43,272700.0,757.0,42.0,4091.0,4,771.0,1861.0,4.207,37.64
16816,-122.45,353300.0,1025.0,19.0,6326.0,4,984.0,3444.0,62.498000000000005,37.64
16817,-122.46,353700.0,375.0,26.0,2806.0,4,396.0,1617.0,53.922,37.64
16818,-122.46,262000.0,1633.0,16.0,8676.0,4,1574.0,5130.0,48.096000000000004,37.65
16819,-122.46,251200.0,669.0,17.0,3523.0,4,666.0,2150.0,45.938,37.64
16820,-122.47,236200.0,1655.0,27.0,8103.0,4,1605.0,5023.0,46.452,37.65
16821,-122.53,272400.0,1493.0,25.0,7778.0,4,1451.0,4674.0,54.693999999999996,37.66
16822,-122.53,275000.0,1124.0,20.0,4582.0,4,1040.0,2325.0,40.556,37.65
16823,-122.48,227400.0,666.0,39.0,3348.0,4,668.0,1817.0,42.593,37.65
16824,-122.49,263900.0,621.0,31.0,3109.0,4,618.0,1472.0,5.155,37.63
16825,-122.49,254100.0,145.0,34.0,696.0,4,162.0,398.0,3.525,37.63
16826,-122.49,234600.0,328.0,31.0,1256.0,4,297.0,785.0,32.446,37.63
16827,-122.53,228200.0,658.0,27.0,2589.0,4,608.0,1386.0,29.087,37.63
16828,-122.48,281000.0,21.0,7.0,120.0,4,27.0,50.0,12.5,37.64
16829,-122.47,279300.0,837.0,34.0,4551.0,4,834.0,2208.0,54.364,37.61
16830,-122.54,262100.0,277.0,35.0,1481.0,4,254.0,747.0,44.286,37.62
16831,-122.49,262500.0,475.0,35.0,2683.0,4,484.0,1498.0,51.282,37.59
16832,-122.5,237500.0,253.0,36.0,1521.0,4,241.0,736.0,43.542,37.59
16833,-122.5,241700.0,369.0,35.0,2197.0,4,326.0,971.0,4.25,37.6
16834,-122.55,345500.0,245.0,31.0,1331.0,4,225.0,598.0,41.827,37.59
16835,-122.51,450000.0,21.0,20.0,64.0,4,21.0,59.0,22.375,37.58
16836,-122.49,270600.0,669.0,33.0,3507.0,4,660.0,1697.0,40.795,37.6
16837,-122.48,273000.0,959.0,29.0,5889.0,4,923.0,2784.0,53.99100000000001,37.59
16838,-122.48,249000.0,806.0,34.0,4648.0,4,814.0,2282.0,45.556000000000004,37.57
16839,-122.46,325800.0,2118.0,21.0,12902.0,4,2082.0,6160.0,57.653,37.59
16840,-122.46,280400.0,1382.0,22.0,6728.0,4,1310.0,3783.0,50.479,37.63
16841,-122.45,344600.0,512.0,26.0,3507.0,4,509.0,1712.0,67.206,37.62
16842,-122.45,302100.0,848.0,28.0,4946.0,4,824.0,2683.0,5.747999999999999,37.63
16843,-122.44,281300.0,959.0,35.0,5113.0,4,964.0,3004.0,47.625,37.63
16844,-122.43,342300.0,687.0,34.0,4135.0,4,742.0,2154.0,49.732,37.63
16845,-122.43,344500.0,2595.0,21.0,10252.0,4,2428.0,4790.0,41.692,37.61
16846,-122.41,284100.0,302.0,49.0,1464.0,4,259.0,636.0,4.25,37.62
16847,-122.41,273600.0,643.0,46.0,2975.0,4,577.0,1479.0,38.214,37.61
16848,-122.42,341300.0,300.0,37.0,1866.0,4,305.0,822.0,4.7,37.61
16849,-122.42,324700.0,214.0,39.0,1355.0,4,246.0,682.0,63.443000000000005,37.62
16850,-122.42,308100.0,264.0,40.0,1545.0,4,282.0,756.0,44.643,37.62
16851,-122.42,137500.0,432.0,17.0,1040.0,4,405.0,669.0,41.513000000000005,37.61
16852,-122.42,292900.0,337.0,46.0,1811.0,4,333.0,796.0,3.43,37.63
16853,-122.42,319000.0,409.0,43.0,2367.0,4,400.0,1141.0,48.295,37.62
16854,-122.42,306800.0,165.0,36.0,1017.0,4,159.0,407.0,4.8,37.62
16855,-122.42,317900.0,256.0,36.0,1538.0,4,247.0,671.0,44.091,37.62
16856,-122.41,242700.0,758.0,39.0,3119.0,4,696.0,1807.0,32.216,37.62
16857,-122.4,253000.0,921.0,32.0,3586.0,4,911.0,2249.0,31.058000000000003,37.62
16858,-122.41,242500.0,1055.0,39.0,4220.0,4,1046.0,2720.0,2.639,37.63
16859,-122.42,212500.0,20.0,41.0,98.0,4,19.0,68.0,2.225,37.64
16860,-122.43,144200.0,997.0,15.0,2748.0,4,901.0,1447.0,35.214,37.63
16861,-122.42,275000.0,11.0,46.0,66.0,4,12.0,30.0,2.375,37.63
16862,-122.41,228500.0,275.0,37.0,1252.0,4,287.0,878.0,42.262,37.63
16863,-122.41,229100.0,226.0,35.0,865.0,4,217.0,602.0,3.0,37.63
16864,-122.4,224200.0,362.0,44.0,1619.0,4,335.0,1064.0,40.238,37.62
16865,-122.41,215400.0,268.0,38.0,1204.0,4,247.0,921.0,44.464,37.64
16866,-122.4,318400.0,549.0,35.0,2084.0,4,545.0,1077.0,31.628,37.61
16867,-122.38,265100.0,590.0,33.0,2577.0,4,566.0,1867.0,33.632,37.6
16868,-122.39,273100.0,499.0,36.0,1770.0,4,459.0,1225.0,2.56,37.6
16869,-122.41,336400.0,262.0,42.0,1602.0,4,255.0,705.0,57.398,37.61
16870,-122.41,347400.0,303.0,43.0,1934.0,4,300.0,847.0,47.381,37.61
16871,-122.41,412000.0,834.0,31.0,4424.0,4,817.0,1915.0,41.364,37.6
16872,-122.42,405100.0,565.0,34.0,3562.0,4,563.0,1542.0,58.783,37.6
16873,-122.41,466900.0,402.0,26.0,2754.0,4,395.0,1128.0,63.718999999999994,37.6
16874,-122.41,450000.0,622.0,34.0,3931.0,4,621.0,1717.0,62.946000000000005,37.59
16875,-122.41,422400.0,383.0,40.0,2401.0,4,356.0,894.0,56.493,37.59
16876,-122.4,369300.0,1134.0,30.0,5351.0,4,1074.0,2558.0,35.817,37.6
16877,-122.4,420300.0,203.0,52.0,1380.0,4,210.0,530.0,6.221,37.6
16878,-122.39,387100.0,384.0,44.0,2304.0,4,379.0,986.0,4.652,37.6
16879,-122.39,340900.0,538.0,34.0,707.0,4,156.0,381.0,4.375,37.6
16880,-122.39,500001.0,538.0,32.0,4497.0,4,715.0,1846.0,61.323,37.59
16881,-122.4,500001.0,477.0,22.0,2754.0,4,479.0,1163.0,62.306000000000004,37.59
16882,-122.38,457700.0,844.0,31.0,3052.0,4,788.0,1581.0,30.744,37.59
16883,-122.38,459200.0,348.0,44.0,2089.0,4,317.0,837.0,46.628,37.59
16884,-122.39,500001.0,852.0,36.0,6026.0,4,892.0,2314.0,78.997,37.58
16885,-122.4,500001.0,538.0,26.0,3281.0,4,480.0,1145.0,6.358,37.58
16886,-122.39,500001.0,299.0,33.0,2064.0,4,303.0,813.0,60.373999999999995,37.59
16887,-122.39,450000.0,83.0,35.0,520.0,4,76.0,185.0,64.865,37.57
16888,-122.37,350000.0,3.0,26.0,15.0,4,3.0,11.0,5.048,37.6
16889,-122.37,353800.0,1196.0,39.0,4645.0,4,1113.0,2156.0,34.412,37.59
16890,-122.38,378100.0,266.0,49.0,1657.0,4,270.0,613.0,57.836999999999996,37.59
16891,-122.37,500000.0,403.0,52.0,2272.0,4,376.0,963.0,57.245,37.59
16892,-122.37,500000.0,361.0,52.0,2188.0,4,357.0,917.0,4.4,37.58
16893,-122.38,500001.0,226.0,52.0,1704.0,4,243.0,671.0,84.704,37.58
16894,-122.38,500001.0,299.0,52.0,2039.0,4,303.0,772.0,6.471,37.58
16895,-122.36,374200.0,595.0,52.0,3084.0,4,571.0,1324.0,50.756,37.58
16896,-122.36,434000.0,734.0,37.0,3325.0,4,692.0,1468.0,40.986999999999995,37.58
16897,-122.37,500001.0,432.0,43.0,2506.0,4,428.0,967.0,47.403999999999996,37.58
16898,-122.37,500001.0,290.0,52.0,1900.0,4,276.0,665.0,45.486000000000004,37.58
16899,-122.34,386400.0,269.0,44.0,1395.0,4,288.0,736.0,56.206,37.59
16900,-122.33,359900.0,468.0,40.0,2362.0,4,425.0,992.0,47.917,37.58
16901,-122.34,372200.0,743.0,50.0,2784.0,4,698.0,1622.0,38.413000000000004,37.58
16902,-122.35,410800.0,458.0,52.0,2495.0,4,471.0,1081.0,40.855,37.58
