"X","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","dbscan","kmeans","som"
15540,-117.14,199600,1603,12,9302,0,1504,4074,43.513,33.07,0,2,2
15541,-117.12,186600,235,45,1032,0,177,363,36.389,33.07,3,5,1
15542,-117.1,347300,336,16,2402,0,365,1080,86.803,33.07,3,3,1
15543,-117.07,444100,343,8,2756,0,340,1045,85.957,33.07,3,3,1
15544,-117.1,353000,2162,5,12045,0,1997,5640,44.375,33.09,0,4,3
15545,-117.08,249100,501,23,3400,0,488,1383,49.844,33.08,3,5,1
15546,-117.09,177000,539,21,2876,0,499,1387,38.292,33.1,3,5,1
15547,-117.08,178300,624,23,3792,0,658,1988,47.566,33.09,3,5,1
15548,-117.09,122500,184,11,567,0,163,620,25.284,33.12,3,5,1
15549,-117.08,115100,324,31,1356,0,331,1301,25.331,33.11,3,5,1
15550,-117.08,127700,585,28,2094,0,563,1556,2.2,33.11,3,5,1
15551,-117.09,171600,321,32,1713,0,286,891,31.429,33.11,3,5,1
15552,-117.08,145500,268,37,1060,0,229,823,18.363,33.12,3,5,1
15553,-117.07,139900,473,31,2055,0,427,1326,30.915,33.11,3,5,1
15554,-117.08,116700,444,31,1832,0,463,1669,22.146,33.11,3,5,1
15555,-117.08,114300,208,33,674,0,188,565,1.875,33.12,3,5,1
15556,-117.07,187700,927,21,4578,0,900,2818,31.458,33.12,3,2,2
15557,-117.07,146300,499,32,2474,0,461,1224,27.216,33.12,3,5,1
15558,-117.07,127000,599,12,2453,0,529,1251,24.122,33.12,3,5,1
15559,-117.07,142300,1237,17,5565,0,1139,3004,30.054,33.11,3,2,2
15560,-117.06,262500,1276,11,7483,0,1261,3516,40.484,33.09,3,2,2
15561,-117.03,172800,1185,15,7000,0,1118,3555,47.022,33.13,3,2,2
15562,-116.97,287500,851,10,5149,0,783,2177,67.957,33.13,3,2,2
15563,-117.05,169900,372,17,2385,0,369,1118,42.813,33.13,3,5,1
15564,-117.05,223500,642,18,4393,0,677,2095,54.786,33.11,3,5,1
15565,-117.05,167500,390,22,2427,0,362,1099,52.323,33.13,3,5,1
15566,-117.05,320200,746,13,5516,0,662,2119,61.868,33.1,3,2,2
15567,-117.03,248300,446,25,3142,0,419,1286,54.663,33.12,3,5,1
15568,-117.04,335600,581,16,4677,0,566,1902,61.834,33.09,3,3,1
15569,-116.93,239900,545,16,3490,0,535,1628,48.836,33.06,3,5,1
15570,-116.89,210900,501,14,2816,0,452,1448,50.278,32.99,3,5,1
15571,-116.95,222600,353,18,2087,0,329,992,4.5,32.96,3,5,1
15572,-116.84,225900,519,15,2755,0,460,1474,40.408,33.08,3,5,1
15573,-116.77,239100,260,13,1406,0,279,737,55.842,33.08,3,5,1
15574,-116.78,221000,1946,7,12480,0,1697,5102,55.102,33,0,4,3
15575,-116.84,199200,855,5,5673,0,797,2592,54.155,33.01,3,2,2
15576,-116.88,166700,1583,11,7217,0,1502,4197,28.827,33.05,0,2,2
15577,-116.88,171500,541,16,3204,0,529,1818,52.596,33.02,3,5,1
15578,-116.9,167200,634,11,3213,0,579,1975,3.475,33.03,3,5,1
15579,-116.86,164500,1689,17,9044,0,1596,5030,36.348,33.05,0,2,2
15580,-116.86,170200,68,17,401,0,69,251,46.518,33.02,3,5,1
15581,-116.84,209800,202,11,1227,0,198,645,56.674,33.02,3,5,1
15582,-116.74,158200,946,17,4190,1,673,1802,24.744,33.33,3,2,2
15583,-116.68,156300,374,26,1820,1,324,1001,21.797,33.16,3,5,1
15584,-116.6,172900,365,23,1731,1,258,612,27.813,33.06,3,5,1
15585,-116.58,134400,224,36,992,1,126,334,30.089,33.09,3,5,1
15586,-116.56,148200,361,15,1985,1,209,536,4.125,33.05,3,5,1
15587,-116.61,198100,538,11,2522,1,269,616,3.875,33.04,3,5,1
15588,-116.66,221900,272,24,1378,1,188,532,15.909,33.09,3,5,1
15589,-116.67,193800,74,16,349,0,43,120,5.359,32.97,3,5,1
15590,-116.52,189900,852,18,4454,1,656,1754,4.57,32.9,3,5,1
15591,-116.34,176400,514,24,2746,1,295,731,33.214,33.36,3,5,1
15592,-116.32,1e+05,367,19,1791,1,185,327,33.625,33.28,3,5,1
15593,-116.26,83700,284,17,934,1,184,452,19.875,33.07,3,5,1
15594,-116.28,58800,128,18,382,1,69,194,25.179,32.84,3,5,1
15595,-116.37,98700,1152,12,4890,1,570,1289,25.795,33.19,3,2,2
15596,-116.58,116500,876,19,4085,1,718,2133,2.919,32.69,3,5,1
15597,-116.45,127100,643,22,2680,1,516,1644,21.949,32.65,3,5,1
15598,-116.35,110700,606,16,2595,1,367,1046,17.137,32.74,3,5,1
15599,-116.2,61800,409,28,1608,1,254,567,14.648,32.64,3,5,1
15600,-116.75,217400,845,17,4863,0,769,2266,42.321,32.85,3,2,2
15601,-116.79,231800,786,12,4281,0,721,1891,35.769,32.84,3,2,1
15602,-116.76,187200,702,16,3311,0,624,1627,31.196,32.84,3,5,1
15603,-116.77,222900,817,16,3688,0,767,1969,2.875,32.82,3,5,1
15604,-116.75,308600,481,17,3348,0,443,1222,66.361,32.82,3,3,1
15605,-116.8,274600,565,11,3874,0,546,1672,61.481,32.8,3,5,1
15606,-116.62,169100,847,18,4115,0,745,2032,40.159,32.86,3,2,2
15607,-116.66,240600,538,13,843,0,152,918,62.152,32.79,3,5,1
15608,-116.87,248900,321,15,2053,0,309,993,55.164,32.75,3,5,1
15609,-116.91,300300,624,8,4630,0,575,2048,64.745,32.73,3,2,1
15610,-116.87,259900,491,13,3268,0,503,1431,57.652,32.72,3,5,1
15611,-116.89,293100,393,9,2652,0,362,1355,62.578,32.67,3,5,1
15612,-116.76,214500,751,14,4085,0,688,2129,47.367,32.74,3,2,1
15613,-116.79,206100,520,19,2652,0,491,1421,35.227,32.61,3,5,1
15614,-122.41,500001,545,25,1178,3,441,592,36.728,37.81,1,3,1
15615,-122.41,500001,1311,31,3991,3,1201,2305,18.981,37.81,0,2,1
15616,-122.42,500001,317,52,1314,3,250,473,43.472,37.81,1,3,1
15617,-122.42,500001,581,52,2852,3,510,838,80.755,37.8,1,3,1
15618,-122.42,500001,1355,52,4985,3,1255,1848,49.211,37.8,0,3,1
15619,-122.42,500001,731,50,2494,3,712,958,32.356,37.8,1,3,1
15620,-122.42,500001,170,52,741,3,165,277,44.712,37.8,1,3,1
15621,-122.41,500001,672,52,2583,3,613,1335,31.477,37.8,1,3,1
15622,-122.41,350000,611,52,2618,3,559,1328,41.607,37.8,1,1,1
15623,-122.41,500001,775,52,3278,3,709,1279,54.378,37.8,1,3,1
15624,-122.41,500001,252,52,812,3,247,629,25.875,37.8,1,1,1
15625,-122.41,433300,946,52,4088,3,863,1906,36.065,37.8,1,3,1
15626,-122.41,500001,309,52,1288,3,272,437,63.245,37.8,1,3,1
15627,-122.4,500001,575,52,1860,3,448,679,4.775,37.8,1,1,1
15628,-122.4,412500,568,52,2094,3,503,920,42.015,37.8,1,1,1
15629,-122.4,250000,349,12,1349,3,334,536,77.852,37.81,1,1,1
15630,-122.41,375000,741,52,2450,3,664,1415,28.229,37.8,1,1,1
15631,-122.4,3e+05,570,52,1642,3,513,1432,19.063,37.8,1,1,1
15632,-122.41,168800,395,52,1394,3,400,1700,2.75,37.8,1,1,1
15633,-122.41,4e+05,416,52,1724,3,395,1016,33.839,37.8,1,1,1
15634,-122.41,243800,748,52,1866,3,710,2957,18.295,37.8,0,1,1
15635,-122.41,450000,738,30,1821,3,684,1648,0.8836,37.8,0,1,1
15636,-122.41,500001,837,52,3697,3,711,1446,5.866,37.8,1,1,1
15637,-122.41,350000,751,52,2892,3,733,1785,35.746,37.8,1,1,1
15638,-122.41,380000,1011,52,3598,3,966,2062,29.871,37.79,1,1,1
15639,-122.42,500001,685,52,2797,3,651,1156,43.472,37.8,1,3,1
15640,-122.42,450000,1040,52,3823,3,977,1830,42.458,37.8,1,3,1
15641,-122.42,458300,1115,52,3321,3,1034,1576,20.987,37.8,1,1,1
15642,-122.42,420000,486,52,1777,3,427,932,33.643,37.8,1,1,1
15643,-122.42,287500,870,52,3067,3,850,2122,25.603,37.8,1,1,1
15644,-122.42,225000,1021,52,3457,3,994,2286,2.565,37.79,0,1,1
15645,-122.42,4e+05,1100,52,3364,3,1045,2112,21.343,37.79,1,1,1
15646,-122.42,275000,1232,52,3511,3,1131,2452,25.013,37.79,1,1,1
15647,-122.41,500001,851,52,2909,3,830,1711,30.296,37.79,1,3,1
15648,-122.41,500001,869,52,3302,3,727,1178,33.681,37.79,1,3,1
15649,-122.41,350000,544,52,2161,3,431,904,35.066,37.79,1,1,1
15650,-122.41,225000,642,52,1999,3,620,1846,19.145,37.8,1,1,1
15651,-122.41,55000,938,52,2302,3,861,1515,13.668,37.79,0,1,1
15652,-122.41,500001,1535,52,3260,3,1457,3260,0.9,37.8,0,2,1
15653,-122.39,500001,1474,25,4561,3,1169,1525,45.581,37.8,0,2,1
15654,-122.4,450000,660,52,1185,3,623,1007,14.552,37.79,1,1,1
15655,-122.41,237500,738,52,1436,3,662,1688,15.156,37.79,1,1,1
15656,-122.41,500001,1286,52,3610,3,1047,1504,32.059,37.79,1,3,1
15657,-122.41,275000,2509,52,6016,3,2119,3436,25.166,37.79,0,2,3
15658,-122.42,225000,1241,52,2737,3,1029,1761,18.068,37.79,0,1,1
15659,-122.41,225000,2747,52,5783,3,2538,4518,1.724,37.79,0,4,3
15660,-122.42,500001,507,26,812,3,445,628,23.304,37.78,0,1,1
15661,-122.42,500001,884,27,1728,3,752,1211,0.8543,37.78,0,1,1
15662,-122.43,500001,837,39,3275,3,725,1137,37.679,37.81,1,3,1
15663,-122.44,500001,538,52,3830,3,963,1310,34.801,37.8,1,3,1
15664,-122.44,500001,412,52,1724,3,319,540,42.857,37.8,1,3,1
15665,-122.43,500001,942,52,4309,3,798,1297,46.781,37.81,1,3,1
15666,-122.45,500001,322,52,1375,3,184,287,39.028,37.81,1,3,1
15667,-122.44,500001,594,52,2869,3,335,500,50.376,37.8,1,3,1
15668,-122.44,500001,735,52,3257,3,620,1045,45.523,37.8,1,3,1
15669,-122.44,500001,470,52,1580,3,448,714,32.447,37.8,1,3,1
15670,-122.44,5e+05,291,52,1006,3,257,445,27.717,37.8,1,3,1
15671,-122.44,500001,719,52,3149,3,658,1145,4.625,37.8,1,1,1
15672,-122.44,500001,472,52,3161,3,410,842,79.761,37.8,1,3,1
15673,-122.44,500001,593,52,2865,3,577,1029,52.539,37.8,1,3,1
15674,-122.44,500001,487,52,1603,3,464,727,39.856,37.8,1,3,1
15675,-122.43,466700,848,52,3172,3,806,1259,41.047,37.8,1,3,1
15676,-122.43,4e+05,813,52,2788,3,764,1302,4.199,37.8,1,1,1
15677,-122.43,5e+05,821,52,2994,3,779,1240,33.715,37.8,1,3,1
15678,-122.43,475000,726,52,1976,3,669,1045,36.893,37.8,1,3,1
15679,-122.43,5e+05,251,52,1006,3,233,349,32.235,37.8,1,3,1
15680,-122.43,500001,322,52,1380,3,288,553,40.417,37.8,1,3,1
15681,-122.42,500001,772,52,2657,3,685,1014,4.038,37.8,1,1,1
15682,-122.43,5e+05,572,52,2696,3,552,925,50.365,37.8,1,3,1
15683,-122.43,500001,649,52,2520,3,607,959,57.934,37.8,1,3,1
15684,-122.43,500001,622,52,2802,3,572,954,45.399,37.8,1,3,1
15685,-122.42,500001,1112,52,4079,3,1024,1466,45.913,37.8,1,3,1
15686,-122.42,500001,1342,48,4506,3,1239,1980,40.156,37.79,0,2,1
15687,-122.43,500001,892,52,3565,3,852,1377,38.068,37.79,1,3,1
15688,-122.43,500001,847,52,3486,3,813,1248,72.623,37.79,1,3,1
15689,-122.43,500001,1566,52,6186,3,1374,2065,58.543,37.79,0,2,1
15690,-122.44,500001,359,52,1979,3,370,648,53.124,37.79,1,3,1
15691,-122.44,500001,151,52,1335,3,157,402,108.783,37.79,1,3,1
15692,-122.44,500001,353,52,2045,3,327,722,80.755,37.79,1,3,1
15693,-122.44,500001,186,52,1447,3,181,483,150.001,37.79,0,3,1
15694,-122.45,500001,280,52,2196,3,291,668,100.914,37.79,1,3,1
15695,-122.45,500001,579,52,3069,3,536,1107,55.634,37.79,1,3,1
15696,-122.45,425000,482,52,1734,3,429,731,14.804,37.79,1,1,1
15697,-122.45,500001,215,52,1457,3,208,495,107.097,37.79,1,3,1
15698,-122.46,500001,96,52,899,3,110,304,142.959,37.79,0,3,1
15699,-122.46,500001,373,52,2106,3,348,743,52.909,37.79,1,3,1
15700,-122.44,500001,535,52,1817,3,487,800,3.975,37.79,1,1,1
15701,-122.44,500001,840,52,3640,3,796,1525,44.375,37.79,1,3,1
15702,-122.44,500001,808,52,3785,3,799,1371,64.209,37.79,1,3,1
15703,-122.43,500001,938,52,3522,3,887,1319,43.986,37.79,1,3,1
15704,-122.43,500001,969,52,3219,3,830,1152,42.042,37.79,1,3,1
15705,-122.42,87500,895,52,2511,3,804,1202,26.607,37.79,1,1,1
15706,-122.42,117500,301,6,670,3,284,655,34.423,37.79,1,1,1
15707,-122.43,500001,1095,50,3312,3,997,1475,27.165,37.79,1,3,1
15708,-122.43,500001,842,52,3020,3,769,1294,34.375,37.79,1,3,1
15709,-122.43,460000,394,25,1637,3,379,649,50.049,37.79,1,3,1
15710,-122.44,500001,461,52,1903,3,433,831,44.464,37.79,1,3,1
15711,-122.44,468800,491,52,2083,3,483,1224,40.882,37.79,1,3,1
15712,-122.44,5e+05,384,52,1726,3,356,614,36.812,37.79,1,3,1
15713,-122.44,372200,657,52,2695,3,573,1243,28.569,37.78,1,1,1
15714,-122.45,333300,699,45,2747,3,693,1320,31.576,37.78,1,1,1
15715,-122.45,500001,464,46,2009,3,453,761,37.188,37.79,1,3,1
15716,-122.45,500001,716,52,3975,3,691,1515,50.156,37.78,1,3,1
15717,-122.43,450000,1001,24,2459,3,957,1362,26.782,37.79,0,1,1
15718,-122.43,220000,843,10,2380,3,789,1245,13.062,37.78,0,1,1
15719,-122.44,237500,310,39,1181,3,281,901,14.866,37.78,1,1,1
15720,-122.45,494400,291,52,1345,3,294,560,37.159,37.78,1,3,1
15721,-122.45,355300,606,52,2686,3,578,1392,4,37.78,1,1,1
15722,-122.46,4e+05,379,47,1682,3,375,837,52.806,37.78,1,3,1
15723,-122.44,492300,314,37,1235,3,297,481,36.875,37.78,1,3,1
15724,-122.44,280000,791,52,3510,3,657,1703,28.654,37.78,1,1,1
15725,-122.44,412500,334,44,1545,3,326,561,3.875,37.78,1,1,1
15726,-122.45,322700,397,43,1452,3,393,897,41.319,37.78,1,1,1
15727,-122.45,428300,194,48,1013,3,205,464,32.011,37.78,1,1,1
15728,-122.45,418400,438,52,2033,3,418,2198,36.667,37.78,1,1,1
15729,-122.44,146900,236,16,883,3,219,601,2.151,37.78,1,1,1
15730,-122.43,350000,587,49,2246,3,546,1277,29.792,37.78,1,1,1
15731,-122.44,471400,851,52,3017,3,800,1588,33.882,37.78,1,3,1
15732,-122.44,341700,736,52,2747,3,653,1309,2.943,37.78,1,1,1
15733,-122.44,346200,279,52,1118,3,284,514,24.196,37.78,1,1,1
15734,-122.44,293800,386,31,1364,3,379,707,31.607,37.78,1,1,1
15735,-122.43,287500,1034,26,3587,3,936,1821,26.392,37.78,1,1,1
15736,-122.43,275000,468,2,1205,3,363,577,36.437,37.78,0,1,1
15737,-122.42,187500,1645,19,4065,3,1470,2079,31.462,37.78,0,2,2
15738,-122.42,72500,339,17,1257,3,384,1093,18.438,37.78,1,1,1
15739,-122.43,115000,908,17,2728,3,893,1670,1.077,37.78,0,1,1
15740,-122.43,112500,696,24,2037,3,585,1371,0.9355,37.78,1,1,1
15741,-122.42,275000,425,52,989,3,341,634,24.414,37.78,1,1,1
15742,-122.42,187500,469,52,1254,3,456,895,21.516,37.78,1,1,1
15743,-122.43,177500,364,29,1310,3,379,1009,13.844,37.78,1,1,1
15744,-122.43,316700,628,52,1952,3,576,1284,2.105,37.78,1,1,1
15745,-122.43,442900,1069,52,4014,3,927,2070,28.202,37.78,1,1,1
15746,-122.43,425000,1072,52,3944,3,973,1913,29.567,37.77,1,1,1
15747,-122.44,475000,753,52,2911,3,676,1696,25.721,37.78,1,1,1
15748,-122.44,364300,647,52,2705,3,628,1355,20.161,37.77,1,1,1
15749,-122.45,350000,548,52,2339,3,507,1090,33.679,37.77,1,1,1
15750,-122.45,500001,708,52,3188,3,664,1526,33.068,37.77,1,3,1
15751,-122.45,500001,465,52,1722,3,437,885,30.906,37.77,1,3,1
15752,-122.44,500001,807,52,3475,3,777,1518,36.186,37.77,1,3,1
15753,-122.45,5e+05,509,52,2296,3,472,1039,41.417,37.77,1,3,1
15754,-122.45,5e+05,627,52,2191,3,585,1100,30.409,37.77,1,3,1
15755,-122.45,492900,626,52,2645,3,553,1275,3.35,37.77,1,1,1
15756,-122.43,335700,832,52,3563,3,787,1712,33.702,37.77,1,1,1
15757,-122.43,4e+05,366,52,1760,3,318,742,4.445,37.77,1,1,1
15758,-122.44,488900,520,52,2002,3,501,939,32.239,37.77,1,3,1
15759,-122.44,438900,736,52,2994,3,700,1428,30.766,37.77,1,1,1
15760,-122.42,250000,349,52,1086,3,361,589,25.186,37.77,1,1,1
15761,-122.42,450000,568,52,1925,3,515,867,2.879,37.77,1,1,1
15762,-122.43,366700,482,52,1567,3,425,654,26.914,37.77,1,1,1
15763,-122.43,412500,729,52,2514,3,597,1428,23.977,37.77,1,1,1
15764,-122.43,337500,620,52,2416,3,591,1188,23.887,37.77,1,1,1
15765,-122.43,222700,472,52,1862,3,471,872,32.981,37.77,1,1,1
15766,-122.43,354500,1116,52,4397,3,1053,1939,27.587,37.77,1,1,1
15767,-122.43,418800,629,52,2685,3,614,1170,36.894,37.77,1,1,1
15768,-122.44,476900,559,52,2537,3,530,849,51.788,37.77,1,3,1
15769,-122.44,4e+05,1268,52,5604,3,1196,2023,44.085,37.77,0,2,1
15770,-122.44,455900,452,38,2202,3,435,833,68.939,37.76,1,3,1
15771,-122.44,500001,667,52,3225,3,619,1494,44.875,37.77,1,3,1
15772,-122.44,500001,745,52,3505,3,714,1374,43.667,37.77,1,3,1
15773,-122.45,500001,507,50,2518,3,516,979,46.912,37.76,1,3,1
15774,-122.45,450000,292,52,1457,3,315,621,46.477,37.76,1,3,1
15775,-122.45,500001,682,52,3095,3,639,1269,3.575,37.77,1,1,1
15776,-122.45,500001,852,52,3939,3,797,1737,45.052,37.77,1,3,1
15777,-122.41,55000,836,52,1928,3,739,2124,11.185,37.78,0,1,1
15778,-122.41,375000,763,52,1534,3,614,1520,14.554,37.78,1,1,1
15779,-122.41,350000,72,52,254,3,29,153,38.625,37.78,1,1,1
15780,-122.41,275000,76,52,361,3,55,168,32.292,37.77,1,1,1
15781,-122.41,193800,565,52,1963,3,524,1628,26.083,37.77,1,1,1
15782,-122.4,350000,132,32,352,3,105,313,25.742,37.78,1,1,1
15783,-122.41,250000,276,52,849,3,222,582,34.671,37.77,1,1,1
15784,-122.41,32500,422,52,1014,3,382,1055,18.519,37.78,1,1,1
15785,-122.39,275000,1179,3,3464,3,919,1441,47.105,37.78,0,2,1
15786,-122.39,187500,515,5,1405,3,392,725,36.037,37.78,1,1,1
15787,-122.39,350000,24,52,94,3,27,113,46.563,37.79,1,1,1
15788,-122.37,250000,1045,26,5416,3,962,4531,27.909,37.81,0,2,2
15789,-122.4,112500,202,52,464,3,148,286,16.125,37.78,1,1,1
15790,-122.4,225000,63,52,144,3,68,1061,43.958,37.77,1,1,1
15791,-122.42,162500,323,52,759,3,255,421,20.548,37.77,1,1,1
15792,-122.42,312500,493,52,1176,3,436,1136,1.375,37.77,1,1,1
15793,-122.42,225000,588,37,1291,3,557,1846,13.365,37.76,1,1,1
15794,-122.42,350000,656,52,2185,3,626,1266,27.794,37.77,1,1,1
15795,-122.42,325000,1315,52,4226,3,1242,2619,25.755,37.77,1,2,1
15796,-122.42,250000,1030,52,3587,3,979,2259,25.403,37.76,1,1,1
15797,-122.43,275000,779,52,2714,3,733,1438,36.031,37.77,1,1,1
15798,-122.43,250000,353,52,1582,3,329,868,38.261,37.76,1,1,1
15799,-122.43,350000,566,52,2250,3,562,1051,28.458,37.76,1,1,1
15800,-122.44,361600,683,52,2959,3,666,1145,42.222,37.76,1,1,1
15801,-122.44,386100,1210,30,5089,3,1139,1935,46.053,37.76,0,2,1
15802,-122.44,316200,1381,28,4930,3,1321,2232,43.232,37.75,0,2,2
15803,-122.44,423100,422,35,1581,3,388,580,4.05,37.76,1,1,1
15804,-122.44,376600,569,50,2589,3,544,945,52.519,37.76,1,3,1
15805,-122.45,500001,457,51,2564,3,442,810,56.235,37.76,1,3,1
15806,-122.44,370000,472,52,1968,3,430,784,33.702,37.76,1,1,1
15807,-122.44,370000,454,52,2110,3,438,816,39.079,37.76,1,1,1
15808,-122.44,405400,496,52,2509,3,478,855,50.731,37.76,1,3,1
15809,-122.43,427300,1017,52,3771,3,921,1575,35.655,37.76,1,1,1
15810,-122.43,500001,459,52,2242,3,464,751,4.75,37.76,1,1,1
15811,-122.43,455400,501,52,2356,3,481,909,42.569,37.76,1,3,1
15812,-122.43,386400,849,52,3708,3,822,1531,33.565,37.76,1,1,1
15813,-122.42,270000,1192,52,4407,3,1076,2280,33.937,37.76,1,2,1
15814,-122.42,391200,1084,52,4001,3,1037,2129,35.052,37.76,1,1,1
15815,-122.42,490000,487,52,2088,3,488,1082,26.803,37.76,1,3,1
15816,-122.42,225000,400,52,1190,3,332,1270,20.329,37.76,1,1,1
15817,-122.42,266700,629,52,2038,3,596,2007,25.701,37.76,1,1,1
15818,-122.42,265000,610,52,1494,3,590,1630,1.65,37.76,1,1,1
15819,-122.42,212500,817,46,2150,3,807,2075,13.824,37.76,1,1,1
15820,-122.42,250000,611,52,1855,3,614,1715,21.289,37.75,1,1,1
15821,-122.42,262500,302,52,1207,3,269,1008,33.816,37.75,1,1,1
15822,-122.42,275000,272,52,801,3,259,639,21.971,37.75,1,1,1
15823,-122.42,250000,510,52,1609,3,439,1155,22.328,37.75,1,1,1
15824,-122.42,3e+05,525,52,1974,3,465,935,27.173,37.75,1,1,1
15825,-122.42,4e+05,528,52,2112,3,513,1227,35.536,37.75,1,1,1
15826,-122.42,4e+05,762,52,2708,3,741,1460,29.052,37.75,1,1,1
15827,-122.42,275000,396,52,1564,3,374,1162,3,37.75,1,1,1
15828,-122.43,396800,595,52,2700,3,575,1181,3.575,37.75,1,1,1
15829,-122.43,355600,495,52,1970,3,474,871,40.625,37.75,1,1,1
15830,-122.43,387900,507,52,2459,3,475,1012,40.568,37.75,1,1,1
15831,-122.43,437500,434,52,2332,3,406,861,44.318,37.76,1,3,1
15832,-122.43,355600,509,52,2285,3,456,839,47.946,37.75,1,1,1
15833,-122.44,375000,637,52,3114,3,591,1144,4,37.75,1,1,1
15834,-122.44,368900,425,52,2082,3,411,801,42.708,37.75,1,1,1
15835,-122.43,383700,581,52,2721,3,519,1043,37.545,37.75,1,1,1
15836,-122.44,338800,291,46,1519,3,289,573,42.667,37.75,1,1,1
15837,-122.44,380400,334,52,1573,3,338,725,50.505,37.75,1,1,1
15838,-122.43,347500,393,52,1615,3,378,633,35.114,37.75,1,1,1
15839,-122.43,362200,767,52,3521,3,687,1415,4.875,37.75,1,1,1
15840,-122.43,347700,623,52,2960,3,589,1191,3.95,37.75,1,1,1
15841,-122.42,306000,533,52,2164,3,469,1122,32.632,37.75,1,1,1
15842,-122.42,325700,624,52,2713,3,594,1370,46.547,37.74,1,1,1
15843,-122.42,328100,427,52,1786,3,394,856,30.833,37.74,1,1,1
15844,-122.43,324300,498,52,2229,3,472,1079,50.196,37.74,1,1,1
15845,-122.43,325900,468,52,2155,3,490,962,3.775,37.75,1,1,1
15846,-122.43,356100,977,40,4850,3,952,1824,50.519,37.75,1,3,1
15847,-122.44,409700,1247,21,5457,3,1180,2304,45.469,37.75,0,2,2
15848,-122.44,391900,1269,23,6291,3,1198,2818,42.672,37.74,0,2,2
15849,-122.44,294900,366,52,2074,3,394,909,48.382,37.74,1,1,1
15850,-122.44,350000,44,23,184,3,40,118,45.375,37.74,1,1,1
15851,-122.43,331000,653,52,3328,3,614,1260,47.437,37.74,1,1,1
15852,-122.43,333100,539,52,2637,3,497,1159,38.846,37.74,1,1,1
15853,-122.43,300900,314,52,1514,3,301,724,53.292,37.74,1,1,1
15854,-122.43,298900,224,52,1142,3,206,494,50.602,37.73,1,1,1
15855,-122.43,310800,205,52,1029,3,212,461,50.782,37.73,1,1,1
15856,-122.38,450000,68,52,248,3,51,124,14.886,37.76,1,1,1
15857,-122.39,208300,170,52,624,3,148,410,40.042,37.76,1,1,1
15858,-122.39,162500,28,52,157,3,27,88,3.675,37.76,1,1,1
15859,-122.39,290900,427,52,1877,3,398,712,39.722,37.76,1,1,1
15860,-122.39,321600,468,52,2316,3,476,1047,45.057,37.76,1,1,1
15861,-122.39,253700,691,52,3390,3,596,1645,37.051,37.76,1,1,1
15862,-122.4,243300,1584,44,6848,3,1383,3269,28.679,37.75,0,2,2
15863,-122.4,298300,912,52,4265,3,836,1555,4.119,37.76,1,1,1
15864,-122.4,320000,311,52,1495,3,275,506,44.375,37.76,1,1,1
15865,-122.4,277300,246,52,1185,3,253,480,44.074,37.76,1,1,1
15866,-122.41,262500,281,52,1427,3,236,620,19.944,37.76,1,1,1
15867,-122.4,239100,385,52,1529,3,348,1347,29.312,37.76,1,1,1
15868,-122.41,260300,784,52,3452,3,753,2987,28.135,37.76,1,1,1
15869,-122.41,233300,496,52,2064,3,466,1726,34.028,37.76,1,1,1
15870,-122.41,225000,139,52,492,3,168,316,30.865,37.76,1,1,1
15871,-122.41,325000,81,52,351,3,75,308,26.667,37.76,1,1,1
15872,-122.41,3e+05,515,52,2479,3,496,1816,30.774,37.76,1,1,1
15873,-122.41,265000,678,52,2605,3,611,2071,32.964,37.76,1,1,1
15874,-122.4,214600,307,52,1182,3,306,1029,20.577,37.75,1,1,1
15875,-122.41,229000,276,52,1057,3,292,837,24.531,37.75,1,1,1
15876,-122.41,253900,404,52,1919,3,421,1483,34.063,37.75,1,1,1
15877,-122.41,230000,415,52,1892,3,371,1442,42.891,37.75,1,1,1
15878,-122.41,255300,386,52,1678,3,357,1220,25.809,37.75,1,1,1
15879,-122.41,178100,606,52,2164,3,513,2034,20.325,37.75,1,1,1
15880,-122.41,236100,623,52,2452,3,549,1932,23.903,37.75,1,1,1
15881,-122.41,206300,334,9,1282,3,305,1176,26.538,37.75,1,1,1
15882,-122.39,201000,846,42,4110,3,674,2147,25.694,37.74,1,1,1
15883,-122.39,217300,972,43,4864,3,959,3134,43.393,37.73,1,2,1
15884,-122.4,225400,712,45,3490,3,781,2337,34.472,37.73,1,1,1
15885,-122.4,211800,509,45,2462,3,450,1587,2.59,37.74,1,1,1
15886,-122.38,140400,990,18,4037,3,834,2722,14.282,37.73,1,2,1
15887,-122.38,203400,1664,15,6804,3,1581,4737,14.133,37.73,0,2,3
15888,-122.39,185300,308,45,1462,3,302,924,21.767,37.74,1,1,1
15889,-122.38,187500,27,20,120,3,19,55,2.625,37.73,1,1,1
15890,-122.38,193800,538,40,543,3,89,259,22.167,37.73,1,1,1
15891,-122.38,193800,276,38,1388,3,265,871,21.667,37.73,1,1,1
15892,-122.39,195100,299,46,1517,3,309,879,22.222,37.73,1,1,1
15893,-122.39,192000,329,52,1931,3,293,1025,29.063,37.73,1,1,1
15894,-122.39,189000,224,52,1070,3,207,567,28.603,37.73,1,1,1
15895,-122.4,199300,326,48,1489,3,356,1115,26.364,37.73,1,1,1
15896,-122.39,206300,340,28,1609,3,290,1064,11.125,37.72,1,1,1
15897,-122.39,192300,570,45,2893,3,535,1923,36.607,37.72,1,1,1
15898,-122.39,181300,34,52,135,3,26,93,21.484,37.72,1,1,1
